Method,chro,start,end,length,type,qual
cutesv,1,14597358,14598263,905,INV,
cutesv,1,14597360,14599255,1895,INV,
cutesv,1,15120017,15120717,700,DEL,
cutesv,1,15365374,15365562,188,DEL,
cutesv,1,15376047,15376959,912,DEL,
cutesv,1,15585613,15593667,8054,DUP,
cutesv,1,17009532,17012820,3288,DEL,
cutesv,1,17675058,17679941,4883,DUP,
cutesv,1,19053465,19054522,1057,INV,
cutesv,1,19386605,19387138,533,DEL,
cutesv,1,19898251,19898251,251,INS,
cutesv,1,20497000,20497920,920,DEL,
cutesv,1,20601011,20604957,3946,DEL,
cutesv,1,20789859,20789859,453,INS,
cutesv,1,20949896,20949896,389,INS,
cutesv,1,21786406,21786783,377,DEL,
cutesv,1,21823291,21826564,3273,DEL,
cutesv,1,22128579,22137972,9393,DUP,
cutesv,1,22144501,22144713,212,DEL,
cutesv,1,22886523,22888260,1737,DEL,
cutesv,1,22890372,22891180,808,DUP,
cutesv,1,23736134,23737854,1720,DEL,
cutesv,1,23981104,23981104,333,INS,
cutesv,1,24223606,24224191,585,DEL,
cutesv,1,24328735,24328735,84,INS,
cutesv,1,24402970,24403301,331,DEL,
cutesv,1,24520364,24523579,3215,DEL,
cutesv,1,24774896,24774896,3634,INS,
cutesv,1,24805315,24807305,1990,DEL,
cutesv,1,24941242,24941242,351,INS,
cutesv,1,25158544,25161739,3195,DEL,
cutesv,1,25201986,25203424,1438,DEL,
cutesv,1,25317865,25320665,2800,INV,
cutesv,1,25318765,25319639,874,INV,
cutesv,1,25688264,25695728,7464,DUP,
cutesv,1,26134611,26135011,400,DEL,
cutesv,1,26459571,26464010,4439,DUP,
cutesv,1,26489840,26490123,283,DEL,
cutesv,1,26965999,26972677,6678,INV,
cutesv,1,26966259,26972873,6614,INV,
cutesv,1,27464891,27466116,1225,DEL,
cutesv,1,28204691,28204691,279,INS,
cutesv,1,28247837,28248110,273,DEL,
cutesv,1,29862371,29862371,302,INS,
cutesv,1,30151084,30151272,188,DEL,
cutesv,1,30435744,30436239,495,DEL,
cutesv,1,30657041,30657664,623,DEL,
cutesv,1,30878522,30878522,302,INS,
cutesv,1,31033842,31034054,212,INV,
cutesv,1,31033843,31034054,211,INV,
cutesv,1,31205133,31205133,240,INS,
cutesv,1,31244421,31244749,328,DEL,
cutesv,1,31367297,31367731,434,DEL,
cutesv,1,31470644,31470786,142,DEL,
cutesv,1,31904762,31904814,52,DEL,
cutesv,1,32011970,32012111,141,DEL,
cutesv,1,32373517,32374069,552,DEL,
cutesv,1,32411247,32411247,86,INS,
cutesv,1,32449242,32451854,2612,DEL,
cutesv,1,33355922,33361287,5365,DEL,
cutesv,1,33418229,33421219,2990,DEL,
cutesv,1,33476413,33478784,2371,DEL,
cutesv,1,33651811,33651811,638,INS,
cutesv,1,35006664,35006664,436,INS,
cutesv,1,35407814,35407814,268,INS,
cutesv,1,35898855,35900373,1518,DUP,
cutesv,1,36733263,36733556,293,DEL,
cutesv,1,36749096,36749531,435,DEL,
cutesv,1,37206067,37206493,426,DEL,
cutesv,1,37211636,37211636,357,INS,
cutesv,1,37215777,37215777,340,INS,
cutesv,1,37687131,37687131,85,INS,
cutesv,1,37911591,37911591,519,INS,
cutesv,1,38121932,38127127,5195,DEL,
cutesv,1,38208310,38208407,97,DEL,
cutesv,1,38219292,38219581,289,DEL,
cutesv,1,38239324,38239324,1660,INS,
cutesv,1,39083929,39085954,2025,DEL,
cutesv,1,39634016,39634891,875,INV,
cutesv,1,40129695,40129695,920,INS,
cutesv,1,41994016,41994272,256,DEL,
cutesv,1,41997106,41997330,224,DEL,
cutesv,1,43370280,43370512,232,INV,
cutesv,1,43370281,43370512,231,INV,
cutesv,1,43842306,43842306,363,INS,
cutesv,1,44059267,44059823,556,INV,
cutesv,1,44059268,44059823,555,INV,
cutesv,1,44208880,44208880,341,INS,
cutesv,1,44353467,44353467,355,INS,
cutesv,1,46207310,46207594,284,DEL,
cutesv,1,46679008,46679008,353,INS,
cutesv,1,47441000,47444419,3419,DEL,
cutesv,1,48893341,48894280,939,INV,
cutesv,1,48893342,48895176,1834,INV,
cutesv,1,48972502,48972502,336,INS,
cutesv,1,49344973,49344973,324,INS,
cutesv,1,51827631,51827631,382,INS,
cutesv,1,52571090,52573706,2616,INV,
cutesv,1,52572015,52572930,915,INV,
cutesv,1,53007584,53007584,1834,INS,
cutesv,1,53292421,53292421,102,INS,
cutesv,1,53594064,53594936,872,DEL,
cutesv,1,53749179,53749709,530,DEL,
cutesv,1,53749595,53749890,295,DEL,
cutesv,1,53968003,53968124,121,DEL,
cutesv,1,55287537,55287870,333,DEL,
cutesv,1,55385585,55385585,142,INS,
cutesv,1,55974786,55974839,53,DEL,
cutesv,1,56129275,56129631,356,DEL,
cutesv,1,56401284,56401603,319,DEL,
cutesv,1,56887705,56887996,291,DEL,
cutesv,1,57003319,57003319,85,INS,
cutesv,1,57100777,57100777,1420,INS,
cutesv,1,57242622,57242933,311,DEL,
cutesv,1,57394228,57394228,930,INS,
cutesv,1,58096391,58099601,3210,INV,
cutesv,1,58706982,58707095,113,DEL,
cutesv,1,58743872,58744803,931,DEL,
cutesv,1,59059648,59059890,242,DEL,
cutesv,1,60106175,60107169,994,DUP,
cutesv,1,60413471,60414782,1311,DEL,
cutesv,1,60465730,60466593,863,INV,
cutesv,1,60465730,60467590,1860,INV,
cutesv,1,60470569,60470569,234,INS,
cutesv,1,61858633,61858633,407,INS,
cutesv,1,62417790,62418299,509,DEL,
cutesv,1,63151831,63152154,323,DEL,
cutesv,1,63392668,63396118,3450,DUP,
cutesv,1,63705373,63708049,2676,DEL,
cutesv,1,65200155,65200691,536,DEL,
cutesv,1,65604542,65607110,2568,DEL,
cutesv,1,66024186,66030253,6067,DEL,
cutesv,1,66055905,66055905,334,INS,
cutesv,1,66127612,66128001,389,DEL,
cutesv,1,66694568,66694621,53,DEL,
cutesv,1,67255199,67255199,93,INS,
cutesv,1,67624391,67625079,688,DEL,
cutesv,1,68577397,68581997,4600,DEL,
cutesv,1,69943734,69944002,268,DEL,
cutesv,1,70068142,70068142,283,INS,
cutesv,1,70093421,70093421,187,INS,
cutesv,1,70106335,70106335,223,INS,
cutesv,1,70357502,70359327,1825,DEL,
cutesv,1,70412321,70412321,84,INS,
cutesv,1,70912395,70912395,342,INS,
cutesv,1,70946202,70946515,313,DEL,
cutesv,1,71237371,71240353,2982,DEL,
cutesv,1,72394040,72394040,1087,INS,
cutesv,1,72477221,72482646,5425,DUP,
cutesv,1,72514085,72514085,333,INS,
cutesv,1,72755438,72764038,8600,DEL,
cutesv,1,73335261,73336017,756,DEL,
cutesv,1,73768782,73769132,350,DEL,
cutesv,1,73813674,73815106,1432,DEL,
cutesv,1,74038787,74038915,128,DEL,
cutesv,1,74984438,74985244,806,DEL,
cutesv,1,77100178,77100846,668,DEL,
cutesv,1,77774502,77781587,7085,DEL,
cutesv,1,78607036,78607036,327,INS,
cutesv,1,79401535,79401807,272,DEL,
cutesv,1,79466704,79467060,356,DEL,
cutesv,1,80221548,80223068,1520,DUP,
cutesv,1,80299084,80299084,290,INS,
cutesv,1,80773165,80773165,1036,INS,
cutesv,1,81008020,81008020,288,INS,
cutesv,1,81119246,81119692,446,DEL,
cutesv,1,81351511,81351511,154,INS,
cutesv,1,81404757,81410951,6194,DEL,
cutesv,1,81659633,81661551,1918,INV,
cutesv,1,81659634,81661553,1919,INV,
cutesv,1,81660525,81661373,848,INV,
cutesv,1,81660526,81661373,847,INV,
cutesv,1,82079547,82081873,2326,INV,
cutesv,1,82079548,82081873,2325,INV,
cutesv,1,82312020,82312020,336,INS,
cutesv,1,82864910,82866917,2007,INV,
cutesv,1,83042669,83042951,282,DEL,
cutesv,1,83478943,83479585,642,DEL,
cutesv,1,84202305,84205221,2916,INV,
cutesv,1,84234132,84236169,2037,DEL,
cutesv,1,84310191,84314751,4560,DEL,
cutesv,1,84517972,84524605,6633,DEL,
cutesv,1,84712031,84715839,3808,DEL,
cutesv,1,86401363,86404519,3156,DEL,
cutesv,1,86402243,86404323,2080,DEL,
cutesv,1,86405796,86406138,342,DEL,
cutesv,1,87509962,87509962,2485,INS,
cutesv,1,87613578,87614260,682,DUP,
cutesv,1,87613722,87613722,617,INS,
cutesv,1,88047129,88047284,155,DEL,
cutesv,1,88813582,88813582,360,INS,
cutesv,1,89094526,89095322,796,DEL,
cutesv,1,89247066,89247066,139,INS,
cutesv,1,89424737,89425760,1023,INV,
cutesv,1,89424738,89426793,2055,INV,
cutesv,1,90370477,90370477,141,INS,
cutesv,1,90914466,90914466,1698,INS,
cutesv,1,91040159,91040434,275,DEL,
cutesv,1,91225967,91231967,6000,DEL,
cutesv,1,91634867,91635015,148,DEL,
cutesv,1,91938897,91938897,231,INS,
cutesv,1,92128576,92132610,4034,INV,
cutesv,1,92128577,92132610,4033,INV,
cutesv,1,92131786,92135717,3931,INV,
cutesv,1,92131787,92135718,3931,INV,
cutesv,1,92680974,92681821,847,DEL,
cutesv,1,93498194,93498194,338,INS,
cutesv,1,93498195,93498195,679,INS,
cutesv,1,94288344,94291376,3032,DUP,
cutesv,1,94303606,94304523,917,DEL,
cutesv,1,95157199,95159042,1843,DUP,
cutesv,1,95342667,95342667,92,INS,
cutesv,1,95690383,95690821,438,DEL,
cutesv,1,95712923,95712923,466,INS,
cutesv,1,96446007,96446007,1026,INS,
cutesv,1,96483112,96483213,101,DEL,
cutesv,1,96868737,96868852,115,DEL,
cutesv,1,97511085,97511616,531,INV,
cutesv,1,97511087,97511616,529,INV,
cutesv,1,97717608,97717608,323,INS,
cutesv,1,97991355,97991532,177,DEL,
cutesv,1,98038221,98041721,3500,DUP,
cutesv,1,99698409,99698409,113,INS,
cutesv,1,100198072,100204460,6388,DEL,
cutesv,1,100573216,100573216,500,INS,
cutesv,1,100781360,100781360,177,INS,
cutesv,1,101167302,101167302,360,INS,
cutesv,1,101231456,101232415,959,DEL,
cutesv,1,101770033,101770033,341,INS,
cutesv,1,102019089,102019089,89,INS,
cutesv,1,102920499,102920499,330,INS,
cutesv,1,103096068,103096386,318,DEL,
cutesv,1,103110847,103111257,410,DEL,
cutesv,1,103718740,103718740,328,INS,
cutesv,1,104103687,104113239,9552,DUP,
cutesv,1,104310409,104318796,8387,DUP,
cutesv,1,104492989,104492989,290,INS,
cutesv,1,104669770,104669770,311,INS,
cutesv,1,104670057,104670057,583,INS,
cutesv,1,104677179,104678375,1196,DEL,
cutesv,1,105028017,105028017,348,INS,
cutesv,1,105054051,105054051,330,INS,
cutesv,1,105428373,105428520,147,DEL,
cutesv,1,105667552,105668453,901,DEL,
cutesv,1,106219300,106221461,2161,INV,
cutesv,1,106371118,106371118,340,INS,
cutesv,1,107220680,107224670,3990,DEL,
cutesv,1,107759244,107763142,3898,DEL,
cutesv,1,108477469,108478894,1425,DUP,
cutesv,1,108731763,108739581,7818,DUP,
cutesv,1,109808786,109817834,9048,DEL,
cutesv,1,110228132,110229906,1774,DUP,
cutesv,1,110902168,110902754,586,INV,
cutesv,1,110902169,110902755,586,INV,
cutesv,1,111112303,111112449,146,DEL,
cutesv,1,111316193,111316765,572,DEL,
cutesv,1,111472688,111477715,5027,DEL,
cutesv,1,111829494,111832289,2795,DEL,
cutesv,1,111957293,111957905,612,DEL,
cutesv,1,112001231,112001231,84,INS,
cutesv,1,112007773,112007773,713,INS,
cutesv,1,112087192,112087970,778,DEL,
cutesv,1,113036680,113037946,1266,DEL,
cutesv,1,113037399,113038556,1157,INV,
cutesv,1,113037400,113039516,2116,INV,
cutesv,1,113610265,113616296,6031,DEL,
cutesv,1,113715546,113715921,375,DEL,
cutesv,1,114039849,114045894,6045,DEL,
cutesv,1,114649246,114653673,4427,DEL,
cutesv,1,115319082,115321764,2682,DEL,
cutesv,1,117078187,117078470,283,DEL,
cutesv,1,118310973,118311993,1020,INV,
cutesv,1,118310973,118312973,2000,INV,
cutesv,1,118379649,118379649,273,INS,
cutesv,1,119553326,119553326,1085,INS,
cutesv,1,120012834,120013602,768,DEL,
cutesv,1,120916468,120922462,5994,DUP,
cutesv,1,121484370,121484370,57,INS,
cutesv,1,121485035,121485035,125,INS,
cutesv,1,142655255,142655429,174,DEL,
cutesv,1,143280466,143281749,1283,INV,
cutesv,1,143280481,143281759,1278,INV,
cutesv,1,143495727,143495869,142,DEL,
cutesv,1,143526200,143526200,994,INS,
cutesv,1,143542194,143543576,1382,DEL,
cutesv,1,143762461,143770624,8163,DUP,
cutesv,1,144618045,144622191,4146,DUP,
cutesv,1,145061696,145061696,97,INS,
cutesv,1,145090961,145098271,7310,DUP,
cutesv,1,145211287,145211287,85,INS,
cutesv,1,145295074,145303070,7996,DUP,
cutesv,1,145471521,145475037,3516,DUP,
cutesv,1,149051048,149060279,9231,DUP,
cutesv,1,150200104,150200104,84,INS,
cutesv,1,150691456,150691748,292,DEL,
cutesv,1,151819559,151819916,357,DEL,
cutesv,1,152081834,152082706,872,DEL,
cutesv,1,152323146,152324672,1526,DEL,
cutesv,1,152327247,152327881,634,DEL,
cutesv,1,152443884,152443884,85,INS,
cutesv,1,152649888,152655745,5857,DUP,
cutesv,1,152760417,152770280,9863,DUP,
cutesv,1,154352168,154352827,659,DEL,
cutesv,1,154999687,154999870,183,DEL,
cutesv,1,155189136,155197121,7985,DUP,
cutesv,1,156526671,156529009,2338,DEL,
cutesv,1,157173863,157175376,1513,DEL,
cutesv,1,157711838,157713731,1893,INV,
cutesv,1,157886226,157892226,6000,DEL,
cutesv,1,158041774,158042361,587,INV,
cutesv,1,158041774,158042362,588,INV,
cutesv,1,158488316,158488657,341,DEL,
cutesv,1,158712069,158712341,272,DEL,
cutesv,1,158726496,158727973,1477,DUP,
cutesv,1,158851444,158851990,546,DEL,
cutesv,1,158867410,158869976,2566,DEL,
cutesv,1,159012419,159016676,4257,DEL,
cutesv,1,159012419,159012515,96,DEL,
cutesv,1,159648755,159649658,903,DEL,
cutesv,1,160684144,160684387,243,DEL,
cutesv,1,160690630,160693491,2861,DEL,
cutesv,1,160934990,160935321,331,DEL,
cutesv,1,160954870,160955329,459,DEL,
cutesv,1,161005090,161005090,942,INS,
cutesv,1,161703017,161703196,179,DEL,
cutesv,1,161838519,161838519,345,INS,
cutesv,1,162052689,162052984,295,DEL,
cutesv,1,162747440,162747440,198,INS,
cutesv,1,162839138,162841083,1945,INV,
cutesv,1,162865111,162865111,218,INS,
cutesv,1,163088769,163088769,399,INS,
cutesv,1,163217215,163217215,85,INS,
cutesv,1,163314406,163314406,339,INS,
cutesv,1,164350623,164350623,605,INS,
cutesv,1,164748428,164751192,2764,DEL,
cutesv,1,165322544,165326690,4146,DEL,
cutesv,1,165861357,165861357,1634,INS,
cutesv,1,168364507,168364507,411,INS,
cutesv,1,168379635,168379635,230,INS,
cutesv,1,169024542,169025037,495,DEL,
cutesv,1,169058404,169058404,979,INS,
cutesv,1,171189920,171190455,535,DEL,
cutesv,1,172636799,172636799,77,INS,
cutesv,1,172685440,172686823,1383,DEL,
cutesv,1,174483900,174483900,924,INS,
cutesv,1,175200213,175202075,1862,INV,
cutesv,1,175200797,175201776,979,INV,
cutesv,1,175200799,175201778,979,INV,
cutesv,1,175911921,175912861,940,INV,
cutesv,1,175911922,175913831,1909,INV,
cutesv,1,176101588,176101804,216,DEL,
cutesv,1,176477005,176479439,2434,DEL,
cutesv,1,176651249,176652263,1014,DUP,
cutesv,1,177388272,177388272,411,INS,
cutesv,1,178397575,178397575,343,INS,
cutesv,1,179650712,179650712,601,INS,
cutesv,1,181131720,181133276,1556,DUP,
cutesv,1,181605166,181612042,6876,DUP,
cutesv,1,182289344,182289632,288,DEL,
cutesv,1,184937050,184937322,272,DEL,
cutesv,1,185373058,185373417,359,DEL,
cutesv,1,185504673,185504673,364,INS,
cutesv,1,185766848,185767114,266,DEL,
cutesv,1,186839737,186839966,229,DEL,
cutesv,1,187464829,187466487,1658,INV,
cutesv,1,187464831,187466486,1655,INV,
cutesv,1,187464912,187467378,2466,INV,
cutesv,1,187464914,187467379,2465,INV,
cutesv,1,187893833,187893833,85,INS,
cutesv,1,187939992,187939992,878,INS,
cutesv,1,187939994,187940868,874,DUP,
cutesv,1,187940713,187940713,881,INS,
cutesv,1,187955359,187955359,356,INS,
cutesv,1,188174623,188174623,130,INS,
cutesv,1,188374425,188374425,441,INS,
cutesv,1,188438185,188438185,329,INS,
cutesv,1,188539464,188540209,745,DEL,
cutesv,1,188548541,188548541,85,INS,
cutesv,1,188832817,188832817,85,INS,
cutesv,1,189032873,189033183,310,DEL,
cutesv,1,189247008,189247008,329,INS,
cutesv,1,189292554,189292554,305,INS,
cutesv,1,189431597,189432470,873,INV,
cutesv,1,189431598,189433595,1997,INV,
cutesv,1,189772004,189772521,517,DEL,
cutesv,1,190376760,190381877,5117,DUP,
cutesv,1,190381527,190381527,281,INS,
cutesv,1,190597837,190598230,393,DEL,
cutesv,1,190638402,190646808,8406,DUP,
cutesv,1,191786724,191787176,452,DEL,
cutesv,1,191911218,191916123,4905,DUP,
cutesv,1,192242217,192242217,228,INS,
cutesv,1,192610352,192610470,118,DEL,
cutesv,1,193235426,193235677,251,DEL,
cutesv,1,193515215,193515746,531,INV,
cutesv,1,193515217,193515747,530,INV,
cutesv,1,194637502,194639438,1936,INV,
cutesv,1,194637503,194639437,1934,INV,
cutesv,1,194638693,194638891,198,INV,
cutesv,1,195013809,195019757,5948,DEL,
cutesv,1,196547125,196547556,431,DEL,
cutesv,1,196656271,196661614,5343,DUP,
cutesv,1,196711133,196716972,5839,DEL,
cutesv,1,196736086,196736146,60,DEL,
cutesv,1,196745343,196745404,61,DEL,
cutesv,1,197756794,197757998,1204,INV,
cutesv,1,197756795,197757998,1203,INV,
cutesv,1,197894038,197894299,261,DEL,
cutesv,1,198773790,198775396,1606,DEL,
cutesv,1,199437063,199437063,497,INS,
cutesv,1,199438744,199440193,1449,DEL,
cutesv,1,199564177,199566653,2476,DUP,
cutesv,1,200879948,200880413,465,DEL,
cutesv,1,201178938,201180103,1165,DEL,
cutesv,1,201227006,201227513,507,DEL,
cutesv,1,202001136,202001807,671,DEL,
cutesv,1,202084235,202085083,848,INV,
cutesv,1,202084236,202086173,1937,INV,
cutesv,1,202173933,202174467,534,DEL,
cutesv,1,202360575,202361385,810,DEL,
cutesv,1,203064093,203065205,1112,DUP,
cutesv,1,203684931,203686034,1103,DUP,
cutesv,1,204440011,204440614,603,DEL,
cutesv,1,204440022,204441133,1111,DEL,
cutesv,1,205853579,205853712,133,DEL,
cutesv,1,206223558,206229902,6344,DUP,
cutesv,1,206280912,206280912,1625,INS,
cutesv,1,206285682,206285682,304,INS,
cutesv,1,206856650,206859764,3114,DUP,
cutesv,1,207119653,207119653,85,INS,
cutesv,1,207292384,207293037,653,DEL,
cutesv,1,207542025,207543903,1878,DUP,
cutesv,1,207542257,207545579,3322,DUP,
cutesv,1,207821694,207827625,5931,DUP,
cutesv,1,208762783,208762783,257,INS,
cutesv,1,209621800,209628409,6609,DEL,
cutesv,1,209935341,209935841,500,DEL,
cutesv,1,209944984,209945322,338,DEL,
cutesv,1,210078066,210085959,7893,DEL,
cutesv,1,210295124,210295814,690,DEL,
cutesv,1,210381256,210386583,5327,DEL,
cutesv,1,210593994,210595615,1621,DEL,
cutesv,1,211152696,211155615,2919,DUP,
cutesv,1,211965638,211965638,134,INS,
cutesv,1,212363440,212363816,376,DEL,
cutesv,1,212470407,212473403,2996,DEL,
cutesv,1,212641654,212641654,1183,INS,
cutesv,1,213027172,213029143,1971,DEL,
cutesv,1,213440137,213441623,1486,DEL,
cutesv,1,215400902,215400902,84,INS,
cutesv,1,217085526,217085705,179,DEL,
cutesv,1,218182380,218188871,6491,DEL,
cutesv,1,218418529,218421568,3039,DEL,
cutesv,1,218785908,218786218,310,DEL,
cutesv,1,220114587,220115129,542,DEL,
cutesv,1,220221535,220224445,2910,DEL,
cutesv,1,220502930,220503570,640,DEL,
cutesv,1,220840380,220841247,867,DEL,
cutesv,1,221898920,221898920,86,INS,
cutesv,1,222143747,222143747,43,INS,
cutesv,1,222143809,222143909,100,DEL,
cutesv,1,222143868,222143868,104,INS,
cutesv,1,222147501,222147602,101,DEL,
cutesv,1,222147568,222147568,99,INS,
cutesv,1,222147665,222147709,44,DEL,
cutesv,1,222296115,222296115,265,INS,
cutesv,1,222373944,222378663,4719,DUP,
cutesv,1,223204566,223205004,438,DEL,
cutesv,1,223824076,223825167,1091,DEL,
cutesv,1,223824284,223824482,198,DEL,
cutesv,1,224201233,224203736,2503,DEL,
cutesv,1,224263206,224264966,1760,DUP,
cutesv,1,225256496,225256780,284,DEL,
cutesv,1,225266297,225266745,448,DEL,
cutesv,1,225762239,225762543,304,DEL,
cutesv,1,226006739,226006947,208,DEL,
cutesv,1,226543825,226544258,433,DEL,
cutesv,1,227502416,227502416,213,INS,
cutesv,1,227681541,227683470,1929,INV,
cutesv,1,227681542,227683469,1927,INV,
cutesv,1,227759459,227759864,405,DEL,
cutesv,1,228024107,228024379,272,DEL,
cutesv,1,228255355,228260105,4750,DUP,
cutesv,1,228255496,228261201,5705,DUP,
cutesv,1,228344739,228347465,2726,DUP,
cutesv,1,228572173,228572477,304,DEL,
cutesv,1,228819871,228820224,353,DEL,
cutesv,1,228959895,228959895,428,INS,
cutesv,1,228959895,228959895,85,INS,
cutesv,1,229433766,229433766,676,INS,
cutesv,1,229693791,229694720,929,DEL,
cutesv,1,231146522,231146522,882,INS,
cutesv,1,231337650,231337650,578,INS,
cutesv,1,231897885,231898026,141,DEL,
cutesv,1,232349997,232349997,386,INS,
cutesv,1,232458602,232460181,1579,DEL,
cutesv,1,232504908,232504908,278,INS,
cutesv,1,232836558,232836810,252,DEL,
cutesv,1,232852298,232852884,586,DEL,
cutesv,1,232891501,232897976,6475,DEL,
cutesv,1,233519111,233519111,330,INS,
cutesv,1,235315723,235316877,1154,INV,
cutesv,1,235315723,235317740,2017,INV,
cutesv,1,235457616,235457878,262,DEL,
cutesv,1,235536193,235538339,2146,DEL,
cutesv,1,235603357,235609615,6258,DEL,
cutesv,1,235603358,235603410,52,DEL,
cutesv,1,235603578,235609786,6208,DEL,
cutesv,1,236259843,236259843,538,INS,
cutesv,1,236260208,236260208,536,INS,
cutesv,1,236282655,236291029,8374,DEL,
cutesv,1,236304778,236306779,2001,DUP,
cutesv,1,236549094,236551337,2243,DEL,
cutesv,1,236875717,236879505,3788,DEL,
cutesv,1,237123768,237132721,8953,DUP,
cutesv,1,237963564,237966178,2614,DUP,
cutesv,1,237967595,237967595,327,INS,
cutesv,1,238657844,238658283,439,DEL,
cutesv,1,238852440,238853267,827,DEL,
cutesv,1,239779532,239779532,1040,INS,
cutesv,1,240115960,240116871,911,INV,
cutesv,1,240115961,240116871,910,INV,
cutesv,1,240116113,240116341,228,INV,
cutesv,1,240116114,240116341,227,INV,
cutesv,1,240171208,240174292,3084,DUP,
cutesv,1,240176341,240176341,519,INS,
cutesv,1,240641139,240641568,429,DEL,
cutesv,1,241425962,241426215,253,DEL,
cutesv,1,242859876,242860554,678,DEL,
cutesv,1,243264930,243265332,402,DEL,
cutesv,1,243636776,243637463,687,DEL,
cutesv,1,245574900,245574900,667,INS,
cutesv,1,245606213,245606268,55,DEL,
cutesv,1,245763205,245763205,1002,INS,
cutesv,1,245777936,245778559,623,DEL,
cutesv,1,245961272,245961272,959,INS,
cutesv,1,246035369,246035946,577,DEL,
cutesv,1,246137751,246140381,2630,DEL,
cutesv,1,246155135,246155555,420,DEL,
cutesv,1,246155880,246156197,317,DEL,
cutesv,1,246156706,246157094,388,DEL,
cutesv,1,246552897,246553193,296,DEL,
cutesv,1,246558759,246559256,497,DEL,
cutesv,1,246625330,246625757,427,DEL,
cutesv,1,246684662,246684915,253,DEL,
cutesv,1,246927636,246929069,1433,DEL,
cutesv,1,246928215,246928435,220,DEL,
cutesv,1,246946274,246946274,562,INS,
cutesv,1,246969896,246969983,87,DEL,
cutesv,1,246989153,246989292,139,DEL,
cutesv,1,247291105,247291418,313,INV,
cutesv,1,247291107,247291417,310,INV,
cutesv,1,247292226,247292435,209,DEL,
cutesv,1,247333628,247333940,312,INV,
cutesv,1,247333629,247333941,312,INV,
cutesv,1,247526391,247526391,220,INS,
cutesv,1,247850469,247856494,6025,DEL,
cutesv,1,248207827,248208122,295,DEL,
cutesv,1,248546379,248547452,1073,DEL,
cutesv,1,248546387,248546592,205,DEL,
cutesv,1,248571373,248572429,1056,DUP,
cutesv,1,248571635,248571635,1017,INS,
cutesv,1,248571804,248571804,630,INS,
cutesv,1,248572094,248572094,53,INS,
cutesv,1,248633778,248636528,2750,DUP,
